ResourceID,Legacy ID,Full Address,Building Name,Building Number,Street,Locality,Town or City,Postcode,Address Status,Address Currency,Area Name,Area Type,Area Currency Type,Reference Number,Reference Number Type,Location Description,Name,Name Use Type
fc9beb32-9f5e-1a87-3834-64c26a6660f1,DALO03590,"195   Warwick Road, London W14 8PU",,195,  Warwick Road,,London,W14 8PU,Primary,Current,Hammersmith and Fulham,Borough,Current,PP/12/00034 & PP/10/01539,External Reference,"Charles House, 375 kensington High Street & The Radnor Arms, 247 Warwick Road, LONDON, ","195 Warwick Road, London, W14 8PU",Primary
fcaaf693-5823-5068-7e57-a3bc7af97869,DALO02468,"452 - 456   Brixton Road, London SW9 8EA",,452 - 456,  Brixton Road,,London,SW9 8EA,Primary,Current,Lambeth,Borough,Current,16/06053/FUL,External Reference,,452 - 456 Brixton Road London SW9 8EA,Primary
fcacfcb8-4eee-04de-6263-8d762c3b4641,DALO03673,"25-27   Merrick Road, Southall London UB2 4AU",,25-27,  Merrick Road,Southall,London,UB2 4AU,Primary,Current,Ealing,Borough,Current,,,,"25-27 Merrick Road, Southall, London, UB2 4AU",Primary
fcaf4509-992a-35ed-58a3-eb9d0db139e3,DALO01536,"63-69   Manilla Street, London E14",,63-69,  Manilla Street,,London,E14,Primary,Current,Tower Hamlets,Borough,Current,PA/13/02002,External Reference," 50 Marsh Wall,  63-69 and 68-70 Manilla Street",63-69 Manilla Street,Alternative
fcb2714c-12d3-8f8a-232a-8fe7133c15a5,DALO05494,"46 - 76   Summerstown, London SW17 0BH",,46 - 76,  Summerstown,,London,SW17 0BH,Primary,Current,Merton,Borough,Current,15/P4798,External Reference,,46 - 76 Summerstown London SW17 0BH,Primary
fccdabe1-059a-1aa2-1212-1a0a8ce5122a,DALO02381,"95   High Street, Edgware London HA8 7DB",,95,  High Street,Edgware,London,HA8 7DB,Primary,Current,Harrow,Borough,Current,P/2389/17,External Reference,,"95 High Street, Edgware, HA8 7DB",Primary
fcd3617e-7ef4-5817-88f5-150a1f2517e9,DALO00936,"31-33   Prescot Street, London E1 8BB",,31-33,  Prescot Street,,London,E1 8BB,Primary,Current,Tower Hamlets,Borough,Current,PA/14/03553,External Reference,"99 Mansell Street & 31-33 Prescot Street, London E1","31-33 Prescot Street, London, E1 8BB",Alternative
fcd5d4f0-3eae-4922-2a01-2de25b123601,DALO03266,"775 -779   London ROAD, Hounslow London TW3 1RS",,775 -779,  LONDON ROAD,Hounslow,London,TW3 1RS,Primary,Current,Hounslow,Borough,Current,00707/775-779/P2,External Reference,,775 -779 London ROAD Hounslow   TW3 1RS,Primary
fcd69984-7a19-a4be-7f8b-b4eba4df3b5b,DALO04004,"2   Lodge Road, Bromley London BR1 3ND",,2,  Lodge Road,Bromley,London,BR1 3ND,Primary,Current,Bromley,Borough,Current,16/03125/FULL1,External Reference,,2 Lodge Road,Primary
fcd6e143-39e6-459f-471a-697421017973,DALO06153,"William Morris Sixth Form, London W6 8RB",William Morris Sixth Form,,,,London,W6 8RB,Primary,Current,Hammersmith and Fulham,Borough,Current,,,"William Morris Sixth Form School, St Dunstans Road,",William Morris Sixth Form And Former St Dunstan's Clinic St Dunstan's Road London W6 8RB,Primary
fcdf7c3b-3f16-3657-2f94-762ea69997da,DALO02562,"72   Brooke Road, Hackney London N16 7RU",,72,  Brooke Road,Hackney,London,N16 7RU,Primary,Current,Hackney,Borough,Current,2016/2084,External Reference,,"72 Brooke Road
London
N16 7RU",Primary
fd025a6f-038e-08a3-1415-6c71d8416c78,DALO05751,"60   St John's Wood Road, London NW8 7HN",Dora House,60,  St John's Wood Road,,London,NW8 7HN,Primary,Current,City of Westminster,Borough,Current,,,"Dora House, St Johns Wood Road",Dora House 60 St John's Wood Road London NW8 7HN,Primary
fd0cb409-6eb4-84db-077b-aaa26ab36881,DALO05640,"Lindale Nuseries, Enfield, London EN2 9DP",Lindale Nuseries,,,Enfield,London,EN2 9DP,Primary,Current,Enfield,Borough,Current,15/04983/FUL,External Reference,,Lindale Nuseries,Primary
fd242f73-a478-31fc-95c9-291433091dbe,DALO00914,"886   Romford Road , London E12",,886,  Romford Road ,,London,E12,Primary,Current,Newham,Borough,Current,,,,"866 Romford Road, Manor Park, London, E12 5JP",Primary
fd2b49b5-5022-5b09-74b6-820be6711e19,DALO03078,"33H   Rowley Way , London NW8 0SQ",,33H,  Rowley Way ,,London,NW8 0SQ,Primary,Current,Camden,Borough,Current,2017/1014/NEW,External Reference,,"33H Rowley Way, NW8 0SQ",Primary
fd4a323f-3bc5-6440-6746-2fce6e3f851e,DALO03037,"29   Oldbury Place, London W1U 5PS",,29,  Oldbury Place,,London,W1U 5PS,Primary,Current,City of Westminster,Borough,Current,13/02176/FULL,External Reference,,29 Oldbury Place London W1U 5PS,Primary
fd55f771-0100-111f-040c-e99fe3a32982,DALO05740,"450   Barking Road, Plaistow London E13 8HJ",,450,  Barking Road,Plaistow,London,E13 8HJ,Primary,Current,Newham,Borough,Current,15/02851/OUT,External Reference,,450 Barking Road Plaistow London E13 8HJ,Primary
fd593869-1e7b-5cbc-9015-900190cb3484,DALO03271,"33   Water Lane, Stratford London E15 4NL",,33,  Water Lane,Stratford,London,E15 4NL,Primary,Current,Newham,Borough,Current,17/00286/HH,External Reference,,"33 Water Lane, Stratford, London, E15 4NL",Primary
fd718d40-a5bc-1f34-93e4-b96c08007c1b,DALO05329,"62   Aldridge Avenue, Enfield London EN3 6HZ",,62,  Aldridge Avenue,Enfield,London,EN3 6HZ,Primary,Current,Enfield,Borough,Current,16/00207/HOU,External Reference,,62 Aldridge Avenue,Primary
fd722981-8f05-16d9-9c34-685b557283ef,DALO02874,"24   Onslow Gardens, South Croydon London CR2 9AB",,24,  Onslow Gardens,South Croydon,London,CR2 9AB,Primary,Current,Croydon,Borough,Current,16/00455/P,External Reference,,24 Onslow Gardens South Croydon CR2 9AB,Primary
fd767afb-7d79-3afe-503b-73d7aa6889b8,DALO01438,"569-631   Longbridge Road, Barking London IG11 9BZ",,569-631,  Longbridge Road,Barking,London,IG11 9BZ,Primary,Current,Redbridge,Borough,Current,5484/17,External Reference,,"569-631, Longbridge Road, Barking, IG11 9BZ",Primary
fd95c151-3d18-4510-56cf-5b4546602664,DALO00055,"1019D   Romford Road, Manor Park London E12 5LH",,1019D,  Romford Road,Manor Park,London,E12 5LH,Primary,Current,Newham,Borough,Current,16/02072/FUL,External Reference,,1019D Romford Road Manor Park London E12 5LH,Alternative
fd9714b7-48a4-5173-42f9-96e9cf558da2,DALO02474,"151   Windmill Road, Ealing London W5 4BS",,151,  Windmill Road,Ealing,London,W5 4BS,Primary,Current,Ealing,Borough,Current,172658FUL,External Reference,,151 Windmill Road Ealing London W5 4BS,Primary
fda73d52-5ad1-75ce-722d-065dd7940d4c,DALO04069,"22   Clarence Street, Kingston upon Thames London KT1 1NX",,22,  Clarence Street,Kingston upon Thames,London,KT1 1NX,Primary,Current,Kingston upon Thames,Borough,Current,1612883,External Reference,,"22 Clarence Street, Kingston upon Thames, KT1 1NX",Primary
fddb7a3f-354d-1d2c-8410-2876814515ac,DALO03819,"44   MAFEKING AVENUE, Brentford London TW8 0NH",,44,  MAFEKING AVENUE,Brentford,London,TW8 0NH,Primary,Current,Hounslow,Borough,Current,P/2016/4733,External Reference,,44 MAFEKING AVENUE BRENTFORD TW8 0NH,Primary
fdf29bfa-60a3-5f2f-20f8-8bd17cfa0cca,DALO03282,"Oaklands, London NW10",Oaklands,,,,London,NW10,Primary,Current,Hammersmith and Fulham,Borough,Current,,,"Oaklands, Old Oak Common Lane, London, ","Oaklands, Old Oak Common Lane, London, NW10 6DU",Primary
fdf3753e-6f8b-6f67-712b-e51812ef4c0e,DALO02485,"22   Cranleigh Gardens, South Croydon London CR2 9LD",,22,  Cranleigh Gardens,South Croydon,London,CR2 9LD,Primary,Current,Croydon,Borough,Current, 17/03558/DISC,External Reference,,22 Cranleigh Gardens South Croydon CR2 9LD,Primary
fdf8bc6a-607d-13ff-7ad6-e4ed791f795e,DALO04007,"15   Deepdale, Wimbledon London SW19 5EZ",,15,  Deepdale,Wimbledon,London,SW19 5EZ,Primary,Current,Merton,Borough,Current,16/P3278,External Reference,,15 Deepdale Wimbledon London SW19 5EZ,Primary
fe08b7b5-1571-9052-21fd-a268bf9d2b2e,DALO05215,"33   Croydon Road, Plaistow London E13 8ES",,33,  Croydon Road,Plaistow,London,E13 8ES,Primary,Current,Newham,Borough,Current,16/00300/HH,External Reference,,33 Croydon Road,Primary
fe096abe-428a-6a6e-3495-8601c4de013f,DALO03935,"39   Ingleboro Drive, Purley London CR8 1ED",,39,  Ingleboro Drive,Purley,London,CR8 1ED,Primary,Current,Croydon,Borough,Current,16/05065/FUL,External Reference,,39 Ingleboro Drive Purley CR8 1ED,Primary
fe11aaad-4074-117d-3543-6952b688a2a5,DALO03958,"25   Old Church Street, London SW3 5DL",,25,  Old Church Street,,London,SW3 5DL,Primary,Current,Kensington and Chelsea,Borough,Current,PP/16/04340,External Reference,,"25 Old Church Street, London, SW3 5DL",Primary
fe13bf30-295c-1afa-9216-3de7a02f505c,DALO01214,"38   St Mary Avenue, Wallington London SM6 7JH",,38,  St Mary Avenue,Wallington,London,SM6 7JH,Primary,Current,Sutton,Borough,Current,DM2018/00117,External Reference,,38 St Mary Avenue Wallington SM6 7JH,Primary
fe2027a7-0865-48ed-9e89-9f336d9c5a4b,DALO00570,"61-63   Lion Road, Bexleyheath London DA6 8NN",,61-63,  Lion Road,Bexleyheath,London,DA6 8NN,Primary,Current,Bexley,Borough,Current,15/02772/FUL,External Reference,,63 Lion Road Bexleyheath Kent,Alternative
fe27c8be-20cb-6c44-3353-06216f457057,DALO05378,"Yates Wine Lodge 7-11  High Street, Croydon London CR0 1QA",Yates Wine Lodge,7-11, High Street,Croydon,London,CR0 1QA,Primary,Current,Croydon,Borough,Current,15/04052/P,External Reference,,"Yates Wine Lodge, 7-11 High Street, Croydon, CR0 1QA",Primary
fe2c7e7b-2a7e-61d3-466f-920791a94808,DALO00870,"8  Morson Road, Enfield London EN3 4NQ",,8, Morson Road,Enfield,London,EN3 4NQ,Primary,Current,Enfield,Borough,Current,P14-01867PLA,External Reference,"Navigation Park Phase 2, Ponders End","Navigation Park, Morson Road, Enfield, EN3 4NQ",Primary
fe36556b-1df5-4a14-a4e0-b43d61512369,DALO06056,"149   Homerton High Street, London E9 6AS",,149,  Homerton High Street,,London,E9 6AS,Primary,Current,Hackney,Borough,Current,2015/3037,External Reference,,"149 Homerton High Street, London E9 6AS",Primary
fe373bb1-631c-9a57-239b-b3fb9a3b844b,DALO02233,"98   Dames Road, London E7 0EB",Church of God,98,  Dames Road,,London,E7 0EB,Primary,Current,Newham,Borough,Current,14/00928/FUL,External Reference,"Christian Israelite Church , Dames Road, Forest Gate, London,,","Church of God , 98 Dames Road, London, E7 0EB,",Alternative
fe59c494-42b7-8bbd-a580-6042eb2229e7,DALO00638,"2   Plaistow Park Road, Plaistow London E13 0SD",,2,  Plaistow Park Road,Plaistow,London,E13 0SD,Primary,Current,Newham,Borough,Current,18/01562/COU,External Reference,,"2 Plaistow Park Road, Plaistow, London, E13 0SD",Primary
fe5e760c-0779-7c32-85df-3be404a24000,DALO05237,"115   Brooke Road, London N16 7RJ",,115,  Brooke Road,,London,N16 7RJ,Primary,Current,Hackney,Borough,Current,2016/0502,External Reference,,115 Brooke Road,Primary
fe5f0374-0506-7cdd-30cd-fc50fd7a64ac,DALO00286,"33-35   Lower Coombe Street, Croydon London CR0 1AA",,33-35,  Lower Coombe Street,Croydon,London,CR0 1AA,Primary,Current,Croydon,Borough,Current,12/02271/P,External Reference,33-35 Lower Coombe Street,33-35 Lower coombe Street,Primary
fe69cbac-22c6-7d04-3862-3bc988462f51,DALO00467,"150   Pampisford Road , London CR2 6DA",,150,  Pampisford Road ,,London,CR2 6DA,Primary,Current,Croydon,Borough,Current,,,,"150 Pampisford Road, CR2 6DA",Primary
fe89b24c-2bd9-2da6-6317-f9cbb1fb9bff,DALO03329,"133   Godstone Road, Kenley London CR8 5BD",,133,  Godstone Road,Kenley,London,CR8 5BD,Primary,Current,Croydon,Borough,Current,17/00247/FUL,External Reference,,133 Godstone Road Kenley CR8 5BD,Primary
fe8ae00b-a455-7480-10be-3654e6f87a19,DALO00956,"Zimco House 16 - 28  Tabernacle Street, Islington London EC2A 4DD",Zimco House,16 - 28, Tabernacle Street,Islington,London,EC2A 4DD,Primary,Current,Islington,Borough,Current,P2014/1103/FUL,External Reference,"Zimco House, 16-28 Tabernacle Street & 10-14 Epworth Street London EC2","Zimco House, 16-28 Tabernacle Street & 10-14 Epworth Street London EC2",Alternative
fe9ddeea-1d27-a03a-9000-3a302929a10a,DALO02895,"6   ST DUNSTANS ROAD, Feltham London TW13 4JU",,6,  ST DUNSTANS ROAD,Feltham,London,TW13 4JU,Primary,Current,Hounslow,Borough,Current, P/2017/0100,External Reference,,6 ST DUNSTANS ROAD FELTHAM TW13 4JU,Primary
feaabc17-14fc-93af-254f-44246bcd5217,DALO05395,"79   Wellington Avenue , London N15 6AX",,79,  Wellington Avenue ,,London,N15 6AX,Primary,Current,Haringey,Borough,Current,HGY/2016/0184,External Reference,,79 Wellington Avenue,Primary
feb81ec1-3e68-0433-0f45-6abee7de1b86,DALO02233,"98   Dames Road, London E7 0EB",Church of God,98,  Dames Road,,London,E7 0EB,Primary,Current,Newham,Borough,Current,14/00928/FUL,External Reference,"Christian Israelite Church , Dames Road, Forest Gate, London,,","Christian Israelite Church , Dames Road, Forest Gate, London,
E7 0EB",Primary
febc1f26-574e-8ae1-2315-066ac89b2e32,DALO00893,"The Chestnuts 63  Cambridge Park, Wanstead London E11 2PR",The Chestnuts,63, Cambridge Park,Wanstead,London,E11 2PR,Primary,Current,Redbridge,Borough,Current,5072/15,External Reference,,"The Chestnuts, 63, Cambridge Park, Wanstead, London, E11 2PR",Primary
fecc2d29-5522-6388-15f5-6b24afd902b6,DALO04452,"51-57  Palace Street, London SW1E 5HJ",Westminster City School,51-57, Palace Street,,London,SW1E 5HJ,Primary,Current,City of Westminster,Borough,Current,16/05404/FULL,External Reference,,Westminster City School 51-57 Palace Street London SW1E 5HJ,Primary
fecf6dda-a3c7-4cec-134e-e2d337f02d30,DALO04624,"186   Stoke Newington High Street, London N16 7JD",,186,  Stoke Newington High Street,,London,N16 7JD,Primary,Current,Hackney,Borough,Current,2016/1465,External Reference,,"186 Stoke Newington High Street, London N16 7JD",Primary
fed3f090-3405-2320-7211-2c8da0c430b5,DALO02633,"382-386   Edgware Road, London W2 1EB",,382-386,  Edgware Road,,London,W2 1EB,Primary,Current,City of Westminster,Borough,Current,17/04311/FULL,External Reference,,382-386 Edgware Road London W2 1EB,Primary
fedfc227-2d28-6224-17c7-387d14f553c6,DALO04047,"Shri Guru Ravidass Sabha Newham 28   Carlyle Road, Manor Park London E12 6BN",Shri Guru Ravidass Sabha Newham,28,  Carlyle Road,Manor Park,London,E12 6BN,Primary,Current,Newham,Borough,Current,16/02002/FUL,External Reference,,"Shri Guru Ravidass Sabha Newham London , 28 Carlyle Road",Primary
fee6fb2f-9378-2de5-62dd-aa9d55f77b14,DALO05790,"132   Gravel Hill, Croydon London CR0 5BF",,132,  Gravel Hill,Croydon,London,CR0 5BF,Primary,Current,Croydon,Borough,Current, 15/04790/P,External Reference,,"132 Gravel Hill, Croydon, CR0 5BF",Primary
fee98c23-5a74-203d-24fb-dff2a65c8a02,DALO00343,"101   George Street, Croydon London CR0 1PJ",,101,  George Street,Croydon,London,CR0 1PJ,Primary,Current,Croydon,Borough,Current,12/03197/P,External Reference,"The Magistrates Court And The Coroners Court, Barclay Road","The Magistrates Court And The Coroners Court, Barclay Road",Alternative
